Company ID,Company Name,City,State,Country,Postal Code,Contact Name,Contact Email,License Number,License Name,Email Address
,"Rausch Sturm, LLP",,WI,USA,,,,,,
1135875,"Ray Klein, Inc.",Springfield,OR,USA,97477,J Norris Morceaux,licensing@professionalcredit.com,DC1135875,MA Debt Collector,
1135875,"Ray Klein, Inc.",Springfield,OR,USA,97477,J Norris Morceaux,licensing@professionalcredit.com,DC1135875,MA Debt Collector,
1135875,"Ray Klein, Inc.",Springfield,OR,USA,97477,,,DC1135875,MA Debt Collector,
DC1135875,"Ray Klein, Inc.",,,,,,,,,licensing@professionalcredit.com
9745,"Real Time Resolutions, Inc.",Phoenix,AZ,USA,85015,Christopher Gramlich,Chris.Gramlich@rtresolutions.com,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.","Freeport, Montego Bay",,,W.I.,,,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",St. James,,JAM,W.I.,Christopher Gramlich,Chris.Gramlich@rtresolutions.com,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.","Freeport, Montego Bay",,JAM,W.I.,Christopher Gramlich,Chris.Gramlich@rtresolutions.com,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",Phoenix,AZ,USA,85015,Christopher Gramlich,Chris.Gramlich@rtresolutions.com,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",Phoenix,AZ,USA,85015,,,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",Dallas,TX,USA,75247,Christopher Gramlich,Chris.Gramlich@rtresolutions.com,DC9745,MA Debt Collector,
,"Real Time Resolutions, Inc.",,TX,USA,,,,,,
9745,"Real Time Resolutions, Inc.",Dallas,TX,USA,75247,,,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",Dallas,TX,USA,75247,Christopher Gramlich,Chris.Gramlich@rtresolutions.com,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",,,,,,,,,licensing@rtresolutions.com
9745,"Real Time Resolutions, Inc.",Dallas,TX,USA,75247,Christopher Gramlich,chris.gramlich@rtresolutions.com,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",Phoenix,AZ,USA,85015,Christopher Gramlich,chris.gramlich@rtresolutions.com,DC9745,MA Debt Collector,
9745,"Real Time Resolutions, Inc.",St. James,,JAM,W.I.,Christopher Gramlich,chris.gramlich@rtresolutions.com,DC9745,MA Debt Collector,
940587,Receivable Management Corporation,Woburn,MA,USA,1801,Patricia Marroncelli,pmarroncelli@rmccash.com,DC0281,MA Debt Collector,
940587,Receivable Management Corporation,Woburn,MA,USA,1801,,,DC0281,MA Debt Collector,
940587,Receivable Management Corporation,Woburn,MA,USA,1801,Patricia Marroncelli,pmarroncelli@rmccash.com,DC0281,MA Debt Collector,
DC0281,Receivable Management Corporation,,,,,,,,,jcardarelli@rmccash.com
953277,Receivable Management Service-Recovery Division LLC,Richfield,OH,USA,44286,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1242,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Naperville,IL,USA,60563,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1239,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Bethlehem,PA,USA,18015,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1233,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Pueblo,CO,USA,81003,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1241,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Noida UP,,IND,201 301,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1244,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,East Hartford,CT,USA,6108,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC953277,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Bethlehem,PA,USA,18015,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1233,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Noida UP,,,201 301,,,DC1244,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Naperville,IL,USA,60563,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1239,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Pueblo,CO,USA,81003,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1241,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,East Hartford,CT,USA,6108,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC953277,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Richfield,OH,USA,44286,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1242,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,East Hartford,CT,USA,6108,,,DC953277,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Richfield,OH,USA,44286,,,DC1242,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Pueblo,CO,USA,81003,,,DC1241,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Naperville,IL,USA,60563,,,DC1239,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Allentown,PA,USA,18106,,,DC1233,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Mount Laurel,NJ,USA,8054,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1238,MA Debt Collector,
953277,Receivable Management Service-Recovery Division LLC,Tucson,AZ,USA,85711,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1243,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Mount Laurel,NJ,USA,8054,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1238,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Naperville,IL,USA,60563,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1239,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Pueblo,CO,USA,81003,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1241,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Richfield,OH,USA,44286,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1242,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Tucson,AZ,USA,85711,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1243,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Bethlehem,PA,USA,18015,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1233,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,East Hartford,CT,USA,6108,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC953277,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Hartford,CT,USA,6183,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1236,MA Debt Collector,
953277,Receivable Management Service-Recovery Division Llc,Noida Up,,IND,201 301,Stephanie Schuitt,stephanie.schuitt@iqor.com,DC1244,MA Debt Collector,
953277,Receivable Management Services - Recovery Division LLC,,,,,,,,,stephanie.schuitt@iqor.com
936243,Receivables Management Associates Inc,,,,,,,,,megan@receivablesmgmtassoc.com
936243,"Receivables Management Associates, Inc.",Beverly,MA,USA,1915,Evelyn Lumino,evy@receivablesmgmtassoc.com,DC0118,MA Debt Collector,
936243,"Receivables Management Associates, Inc.",Beverly,MA,USA,1915,Evelyn Lumino,evy@receivablesmgmtassoc.com,DC0118,MA Debt Collector,
936243,"Receivables Management Associates, Inc.",Beverly,MA,USA,1915,,,DC0118,MA Debt Collector,
936243,"Receivables Management Associates, Inc.",Beverly,MA,USA,1915,Megan Romanovitz,megan@receivablesmgmtassoc.com,DC0118,MA Debt Collector,
936243,"Receivables Management Associates, Inc.",Beverly,MA,USA,1915,Megan Romanovitz,megan@receivablesmgmtassoc.com,DC0118,MA Debt Collector,
1087556,"Receivables Management Partners, LLC",Charlotte,NC,USA,28217,,,DC1087556,MA Debt Collector,
1087556,"Receivables Management Partners, LLC",Sartell,MN,USA,56377,,,DC1087556,MA Debt Collector,
1087556,"Receivables Management Partners, LLC",Lansing,MI,USA,48917,,,DC1087556,MA Debt Collector,
1087556,"Receivables Management Partners, LLC",Waco,TX,USA,76710,,,DC1087556,MA Debt Collector,
1087556,"Receivables Management Partners, LLC",Des Plaines,IL,USA,60018,,,DC1087556,MA Debt Collector,
1087556,"Receivables Management Partners, LLC",Indianapolis,IN,USA,46250,,,DC1087556,MA Debt Collector,
1087556,"Receivables Management Partners, LLC",,,,,,,,,jill.cloys@mduitrcm.com
1087556,"Receivables Management Partners, LLC",Rocky River,OH,USA,44116,,,DC1087556,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Timonium,MD,USA,21093,Arthur Myers,arthur.myers@cognizant.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Worcester,MA,USA,1605,Arthur Myers,arthur.myers@cognizant.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Worcester,MA,USA,1605,Timothy Phillips,philt@theroi.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Timonium,MD,USA,21093,Timothy Phillips,philt@theroi.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Warrensville Heights,OH,USA,44128,,,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Timonium,MD,USA,21093,,,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Worcester,MA,USA,1605,Arthur Myers,arthur.myers@cognizant.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Timonium,MD,USA,21093,Arthur Myers,arthur.myers@cognizant.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Worcester,MA,USA,1605,Timothy Phillips,philt@theroi.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Timonium,MD,USA,21093,Timothy Phillips,philt@theroi.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",,,,,,,,,wpalladino@cornerstonesupport.com
1126626,"Receivables Outsourcing, LLC",Worcester,MA,USA,1605,Timothy Phillips,tim.phillips@bolderhealthcare.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Timonium,MD,USA,21093,Timothy Phillips,tim.phillips@bolderhealthcare.com,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, LLC",Earth City,MO,USA,63045,,,DC1126626,MA Debt Collector,
1126626,"Receivables Outsourcing, Llc",Timonium,MD,USA,21093,Timothy Phillips,philt@theroi.com,DC1126626,MA Debt Collector,
934167,"Receivables Performance Management, LLC",Lynnwood,WA,USA,98036,Mark Case,mcase@receivablesperformance.com,DC0838,MA Debt Collector,
934167,"Receivables Performance Management, LLC",Jacksonville,FL,USA,32216,Mark Case,mcase@receivablesperformance.com,DC934167,MA Debt Collector,
934167,"Receivables Performance Management, LLC",Lynnwood,WA,USA,98036,Mark Case,mcase@receivablesperformance.com,DC0838,MA Debt Collector,
934167,"Receivables Performance Management, LLC",Lynnwood,WA,USA,98036,Desi Young,dyoung@receivablesperformance.com,DC0838,MA Debt Collector,
934167,"Receivables Performance Management, LLC",Wichita,KS,USA,67208,Mark Case,mcase@receivablesperformance.com,DC934167,MA Debt Collector,
934167,"Receivables Performance Management, LLC",,,,,,,,,debbie.jacobs@simplicated-inc.com
934167,"Receivables Performance Management, LLC",Lynnwood,WA,USA,98036,,,DC0838,MA Debt Collector,
934167,"Receivables Performance Management, Llc",Lynnwood,WA,USA,98036,Desi Young,dyoung@receivablesperformance.com,DC0838,MA Debt Collector,
,Receive Revenue Recovery,,IN,USA,,,,,,
,Recovery Exchange LLC,,NY,USA,,,,,,
1513905,Recovery Management Solutions LLC,Cheektowaga,NY,USA,14225,Adam Kazmark,admin@recoverymanagementsolutionsllc.com,DC1513905,MA Debt Collector,
1513905,Recovery Management Solutions LLC,,,,,,,,,julie@recoverymanagementsolutionsllc.com
,Recovery Management Solutions LLC,,NY,USA,,,,,,
1513905,Recovery Management Solutions LLC,Cheektowaga,NY,USA,14225,,,DC1513905,MA Debt Collector,
1513905,Recovery Management Solutions LLC,Cheektowaga,NY,USA,14225,Adam Kazmark,admin@recoverymanagementsolutionsllc.com,DC1513905,MA Debt Collector,
1228441,RedBrick Financial Group Inc.,Toronto,,ONC,M5J2L6,Cynthia Williams,Compliance@redbrickfinancial.com,DC1228441,MA Debt Collector,
1228441,RedBrick Financial Group Inc.,West Des Moines,IA,USA,50266,Cynthia Williams,Compliance@redbrickfinancial.com,DC1228441,MA Debt Collector,
1228441,RedBrick Financial Group Inc.,West Des Moines,IA,USA,50266,Cynthia Williams,Compliance@redbrickfinancial.com,DC1228441,MA Debt Collector,
1228441,RedBrick Financial Group Inc.,Toronto,,ONC,M5C2V6,Cynthia Williams,Compliance@redbrickfinancial.com,DC1228441,MA Debt Collector,
1228441,RedBrick Financial Group Inc.,Toronto,,ONC,M5J2L6,Rishma Hamir,rhamir@snapfinancial.com,DC1228441,MA Debt Collector,
1228441,RedBrick Financial Group Inc.,West Des Moines,IA,USA,50266,Rishma Hamir,rhamir@snapfinancial.com,DC1228441,MA Debt Collector,
940541,"Regional Adjustment Bureau, Inc",Cordova,TN,USA,38016,Robert Wyatt,rfwyatt@rabinc.com,DC0360,MA Debt Collector,
,Reliable Auto Finance INC,,MI,USA,,,,,,
938848,"Reliant Capital Solutions, LLC",Williamsville,NY,USA,14221,Margie Brickner,Info@reliant-cap.com,DC938848,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",Gahanna,OH,USA,43230,,,DC1351,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",Gahanna,OH,USA,43230,Margie Brickner,Info@reliant-cap.com,DC1351,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",Gahanna,OH,USA,43230,Margie Brickner,Info@reliant-cap.com,DC938848,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",Williamsville,NY,USA,14221,Margie Brickner,Info@reliant-cap.com,DC938848,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",Gahanna,OH,USA,43230,Margie Brickner,Info@reliant-cap.com,DC1351,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",Gahanna,OH,USA,43230,Margie Brickner,Info@reliant-cap.com,DC938848,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",Elma,NY,USA,14059,Margie Brickner,Info@reliant-cap.com,DC938848,MA Debt Collector,
938848,"Reliant Capital Solutions, LLC",,,,,,,,,licensing@reliant-cap.com
938848,"Reliant Capital Solutions, Llc",Gahanna,OH,USA,43230,Margie Brickner,info@reliant-cap.com,DC1351,MA Debt Collector,
938848,"Reliant Capital Solutions, Llc",Elma,NY,USA,14059,Margie Brickner,info@reliant-cap.com,DC938848,MA Debt Collector,
1373784,"Reliant Loan Servicing, LLC",Berwyn,PA,USA,19312,John Sweeney,jsweeney@reliantcares.com,DC1373784,MA Debt Collector,
1373784,"Reliant Loan Servicing, LLC",Berwyn,PA,USA,19312,John Sweeney,jsweeney@reliantcares.com,DC1373784,MA Debt Collector,
1373784,"Reliant Loan Servicing, LLC",Berwyn,PA,USA,19312,John Sweeney,jsweeney@pprnoteco.com,DC1373784,MA Debt Collector,
1373784,"Reliant Loan Servicing, Llc",Newtown Square,PA,USA,19073,John Sweeney,jsweeney@pprnoteco.com,DC1373784,MA Debt Collector,
934193,"Remex, Inc.",Princeton,NJ,USA,8540,Keith Kettelkamp,keithk@remexinc.com,DC0607,MA Debt Collector,
934193,"Remex, Inc.",Princeton,NJ,USA,8540,Keith Kettelkamp,keithk@remexinc.com,DC0607,MA Debt Collector,
934193,"Remex, Inc.",Princeton,NJ,USA,8540,,,DC0607,MA Debt Collector,
934193,"Remex, Inc.",,,,,,,,,kkettelkamp@remexinc.com
934193,"Remex, Inc.",,,,,,,,,keithk@remex.com
,Remitter,,AZ,USA,,,,,,
,Renkim Corporation,,MI,USA,,,,,,
DC1577947,Rent Recovery Solutions LLC,,,,,,,,,cpeta@rentrecoverysolutions.com
980133,"RentDebt Automated Collections, LLC",Nashville,TN,USA,37214,Robert Duffy,rdaclicensing@rdacgroup.net,DC980133,MA Debt Collector,
980133,"RentDebt Automated Collections, LLC",Nashville,TN,USA,37214,Robert Duffy,rdaclicensing@rdacgroup.net,DC980133,MA Debt Collector,
980133,"RentDebt Automated Collections, LLC",Goodlettsville,TN,USA,37072,,,DC980133,MA Debt Collector,
980133,"RentDebt Automated Collections, LLC.",,,,,,,,,rdaclicensing@rdacgroup.com
980133,"Rentdebt Automated Collections, Llc",Nashville,TN,USA,37214,Robert Duffy,rdaclicensing@rdacgroup.net,DC980133,MA Debt Collector,
,Repay Realtime Electronic Payments,,GA,USA,,,,,,
,Reprise Financial,,TX,USA,,,,,,
1163074,"Republic Equity Credit Services, Inc.",Chicago,IL,USA,60601,Eileen Loechel,eileen_loechel@republicics.com,DC1163074,MA Debt Collector,
1163074,"Republic Equity Credit Services, Inc.",Chicago,IL,USA,60601,Eileen Loechel,eileen_loechel@republicics.com,DC1163074,MA Debt Collector,
1163074,"Republic Equity Credit Services, Inc.",Chicago,IL,USA,60601,,,DC1163074,MA Debt Collector,
1163074,"Republic Equity Credit Services, Inc.",,,,,,,,,eileen_loechel@republicics.com
,"Republic Finance, LLC",,TX,USA,,,,,,
2073234,"Resident Advocate, LLC",Tampa,FL,USA,33614,,,DC2073234,MA Debt Collector,
2073234,"Resident Advocate, LLC",,,,,,,,,debbie.jacobs@simplicated-inc.com
,Resolv.Global,,TX,USA,,,,,,
,"Resource Management Services, Inc.",,CA,USA,,,,,,
,"Resurgence Capital, LLC",,IL,USA,,,,,,
,Resurgent Acquisitions LLC.,,NV,USA,,,,,,
2301,Resurgent Capital Services L.P.,Greenville,SC,USA,29601,Debra Ciapi,licensing@resurgent.com,DC0626,MA Debt Collector,
2301,Resurgent Capital Services L.P.,Greenville,SC,USA,29601,,,DC0626,MA Debt Collector,
2301,Resurgent Capital Services L.P.,Greenville,SC,USA,29601,Debra Ciapi,licensing@resurgent.com,DC0626,MA Debt Collector,
2301,Resurgent Capital Services L.P.,Greenville,SC,USA,29601,Anna Hamilton,licensing@resurgent.com,DC0626,MA Debt Collector,
2301,Resurgent Capital Services LP,,,,,,,,,licensing@resurgent.com
,"Resurgent Capital Services, LP",,SC,USA,,,,,,
,"Resurgent Holdings, LLC",,SC,USA,,,,,,
,Resurgent Receivables LLC,,NV,USA,,,,,,
931935,"Retrieval-Masters Creditors Bureau, Inc.","Navi Mumbai, Maharashtra",,IND,400710,Jeffrey Wollman,jwollman@retrievalmasters.com,DC110960  - 102,MA Debt Collector,
931935,"Retrieval-Masters Creditors Bureau, Inc.",Elmsford,NY,USA,10523,Jeffrey Wollman,jwollman@retrievalmasters.com,DC0285,MA Debt Collector,
931935,"Retrieval-Masters Creditors Bureau, Inc.",Elmsford,NY,USA,10523,Jeffrey Wollman,jwollman@retrievalmasters.com,DC0285,MA Debt Collector,
931935,"Retrieval-Masters Creditors Bureau, Inc.",Elmsford,NY,USA,10523,Jeffrey Wollman,jwollman@retrievalmasters.com,DC0286,MA Debt Collector,
931935,"Retrieval-Masters Creditors Bureau, Inc.","Navi Mumbai, Maharashtra",,IND,400710,Jeffrey Wollman,jwollman@retrievalmasters.com,DC110960  - 102,MA Debt Collector,
1359207,Reunion Student Loan Finance Corporation,Aberdeen,SD,USA,57401,Sheri Engleking,compliance@slfc.com,DC1359207,MA Debt Collector,
,RevSpring,,TN,USA,,,,,,
237755,"Revco Solutions, Inc.",Durham,NC,USA,27713,Doug Greuey,CBCSLicensing@CBCSNational.com,DC237755,MA Debt Collector,
237755,"Revco Solutions, Inc.",Grand Rapids,MI,USA,49301,Doug Greuey,CBCSLicensing@CBCSNational.com,DC237755,MA Debt Collector,
237755,"Revco Solutions, Inc.",Jacksonville,FL,USA,32256,Doug Greuey,CBCSLicensing@CBCSNational.com,DC0538,MA Debt Collector,
237755,"Revco Solutions, Inc.",Pittsburgh,PA,USA,15220,Doug Greuey,CBCSLicensing@CBCSNational.com,DC1251,MA Debt Collector,
237755,"Revco Solutions, Inc.",Dewitt,MI,USA,48820,Doug Greuey,CBCSLicensing@CBCSNational.com,DC1285,MA Debt Collector,
237755,"Revco Solutions, Inc.",Dayton,OH,USA,45414,Doug Greuey,CBCSLicensing@CBCSNational.com,DC111050-106,MA Debt Collector,
237755,"Revco Solutions, Inc.",Dewitt,MI,USA,48820,Doug Greuey,CBCSLicensing@CBCSNational.com,DC1285,MA Debt Collector,
237755,"Revco Solutions, Inc.",Pittsburgh,PA,USA,15220,Doug Greuey,CBCSLicensing@CBCSNational.com,DC1251,MA Debt Collector,
237755,"Revco Solutions, Inc.",Dayton,OH,USA,45414,Doug Greuey,CBCSLicensing@CBCSNational.com,DC111050-106,MA Debt Collector,
237755,"Revco Solutions, Inc.",Durham,NC,USA,27713,Doug Greuey,CBCSLicensing@CBCSNational.com,DC237755,MA Debt Collector,
237755,"Revco Solutions, Inc.",Omaha,NE,USA,68134,,,DC237755,MA Debt Collector,
237755,"Revco Solutions, Inc.",Jacksonville,FL,USA,32256,Doug Greuey,CBCSLicensing@CBCSNational.com,DC0538,MA Debt Collector,
237755,"Revco Solutions, Inc.",Durham,NC,USA,27713,,,DC237755,MA Debt Collector,
237755,"Revco Solutions, Inc.",Dewitt,MI,USA,48820,,,DC1285,MA Debt Collector,
237755,"Revco Solutions, Inc.","Jacksonville, FL 32256",FL,USA,32256,,,DC0538,MA Debt Collector,
237755,"Revco Solutions, Inc.",Dayton,OH,USA,45414,,,DC111050-106,MA Debt Collector,
237755,"Revco Solutions, Inc.",Grand Rapids,MI,USA,49301,Doug Greuey,CBCSLicensing@CBCSNational.com,DC237755,MA Debt Collector,
237755,"Revco Solutions, Inc. ",,,,,,,,,plyons@cornerstonesupport.com
,Revenue Assistance Corporation dba Revenue Group,,OH,USA,,,,,,
1019941,Reverse Mortgage Funding LLC,Bloomfield,NJ,USA,7003,Stephanie Pyron,govcompliance@reversefunding.com,DC1019941,MA Debt Collector,
1019941,Reverse Mortgage Funding LLC,Bloomfield,NJ,USA,7003,Stephanie Pyron,govcompliance@reversefunding.com,DC1019941,MA Debt Collector,
1019941,Reverse Mortgage Funding LLC,Bloomfield,NJ,USA,7003,,,DC1019941,MA Debt Collector,
1019941,Reverse Mortgage Funding LLC,Bloomfield,NJ,USA,7003,Stephanie Bogan,govcompliance@reversefunding.com,DC1019941,MA Debt Collector,
1019941,Reverse Mortgage Funding Llc,Bloomfield,NJ,USA,7003,Stephanie Bogan,govcompliance@reversefunding.com,DC1019941,MA Debt Collector,
1019941,"Reverse Mortgage Funding, LLC",,,,,,,,,dcusack@reversefunding.com
107636,"Reverse Mortgage Solutions, Inc.",Charlotte,NC,USA,28217,Jeffery Baker,jeff.baker@rmsnav.com,DC107636,MA Debt Collector,
107636,"Reverse Mortgage Solutions, Inc.",Houston,TX,USA,77014,Kimberley Flynt,kimberley.flynt@rmsnav.com,DC107636,MA Debt Collector,
107636,"Reverse Mortgage Solutions, Inc.",Houston,TX,USA,77014,Jeffery Baker,jeff.baker@rmsnav.com,DC107636,MA Debt Collector,
107636,"Reverse Mortgage Solutions, Inc.",Houston,TX,USA,77014,Kimberley Flynt,kimberley.flynt@rmsnav.com,DC107636,MA Debt Collector,
107636,"Reverse Mortgage Solutions, Inc.",Houston,TX,USA,77014,Kimberley Flynt,kim.flynt@ditech.com,DC107636,MA Debt Collector,
107636,"Reverse Mortgage Solutions, Inc.",Houston,TX,USA,77014,Jennifer Latzka,jennifer.latzka@ditech.com,DC107636,MA Debt Collector,
931231,"Rgs Financial,Inc.","Richardson,",TX,USA,75081-6788,Erin Harness,eharness@rgsfinancial.com,DC0950,MA Debt Collector,
,Risk Strategies,,PA,USA,,,,,,
,"River Heights Capital, LLC",,CA,USA,,,,,,
932084,"Rms - Recovery Management Services, Inc.",Warrenville,IL,USA,60555,Marcia Becker,mbecker@rmscollects.com,DC112671-100,MA Debt Collector,
1758660,"Roadrunner Account Services, LLC",Irving,TX,USA,75063,Daniel Mancini,dan@octanelending.com,DC1758660,MA Debt Collector,
1758660,"Roadrunner Account Services, LLC",Irving,TX,USA,75063,,,DC1758660,MA Debt Collector,
1758660,"Roadrunner Account Services, LLC",Irving,TX,USA,75063,Daniel Mancini,dan@octanelending.com,DC1758660,MA Debt Collector,
1758660,"Roadrunner Account Services, LLC",,,,,,,,,dan@octanelending.com
,"Robinson Hoover & Fudge, PLLC",,OK,USA,,,,,,
3030,"Rocket Mortgage, LLC",Detroit,MI,USA,48226,,,DC112727-100,MA Debt Collector,
3030,"Rocket Mortgage, LLC",,,,,,,,,TariaMorris@rocketmortgage.com
,"Roosen, Varchetti & Olivier, PLLC",,MI,USA,,,,,,
,"Rossman Attorney Group, PLLC",,MN,USA,,,,,,
18188,RoundPoint Mortgage Servicing Corporation,Charlotte,NC,USA,28217,Frederick Purser,Ben.Purser@roundpointmortgage.com,DC1207,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Dallas,TX,USA,75252,Frederick Purser,Ben.Purser@roundpointmortgage.com,DC18188,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Fort Mill,SC,USA,29715,Frederick Purser,Ben.Purser@roundpointmortgage.com,DC1207,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Dallas,TX,USA,75252,Frederick Purser,Ben.Purser@roundpointmortgage.com,DC18188,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Charlotte,NC,USA,28217,Frederick Purser,Ben.Purser@roundpointmortgage.com,DC1207,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Fort Mill,SC,USA,29715,Patrick McEnerney,Patrick.McEnerney@RoundPointMortgage.com,DC1207,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Dallas,TX,USA,75252,Patrick McEnerney,Patrick.McEnerney@RoundPointMortgage.com,DC18188,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Fort Mill,SC,USA,29715,Frederick Purser,Ben.Purser@roundpointmortgage.com,DC1207,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Dallas,TX,USA,75252,Patrick McEnerney,Patrick.McEnerney@RoundPointMortgage.com,DC18188,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,Fort Mill,SC,USA,29715,Patrick McEnerney,Patrick.McEnerney@RoundPointMortgage.com,DC1207,MA Debt Collector,
18188,RoundPoint Mortgage Servicing Corporation,,,,,,,,,Nathan.Boucher@roundpointmortgage.com
18188,RoundPoint Mortgage Servicing LLC,Fort Mill,SC,USA,29715,,,DC1207,MA Debt Collector,
18188,Roundpoint Mortgage Servicing Corporation,Dallas,TX,USA,75252,Frederick Purser,ben.purser@roundpointmortgage.com,DC18188,MA Debt Collector,
18188,Roundpoint Mortgage Servicing Corporation,Charlotte,NC,USA,28217,Frederick Purser,ben.purser@roundpointmortgage.com,DC1207,MA Debt Collector,
,"Rozlin Financial Group, Inc",,IL,USA,,,,,,
1135103,"Rozlin Financial Group, Inc.",Sycamore,IL,USA,60178,,,DC1135103,MA Debt Collector,
931920,"Rui Credit Services, Inc.",Melville,NY,USA,11747,Evan Reiter,ereiter@ruicreditservices.com,DC0811,MA Debt Collector,
,Runci Group,,RI,USA,,,,,,
185729,Rushmore Loan Management Services LLC,Dallas,TX,USA,75234,Craig Lackey,clackey@rushmorelm.com,DC185729,MA Debt Collector,
185729,Rushmore Loan Management Services LLC,Farmers Branch,TX,USA,75234,,,DC1332,MA Debt Collector,
185729,Rushmore Loan Management Services LLC,San Juan,PR,USA,917,Craig Lackey,clackey@rushmorelm.com,DC185729,MA Debt Collector,
